type,study,series,date_numeric,censored,d_x,date_yday,value
nonseasonal,Study 3,Study 3.e,-229,none,3.7142857142857144,NA,52.86605735198286
nonseasonal,Study 3,Study 3.e,-202,none,3.857142857142857,NA,45.887644177328546
nonseasonal,Study 3,Study 3.e,-167,none,5,NA,46.78909278632808
nonseasonal,Study 3,Study 3.e,-132,none,5,NA,99.29641495614285
nonseasonal,Study 3,Study 3.e,-104,none,4,NA,75.07979524833034
nonseasonal,Study 3,Study 3.e,-77,none,3.857142857142857,NA,43.594026381273665
nonseasonal,Study 3,Study 3.e,-40,none,5.285714285714286,NA,50.465987953743856
nonseasonal,Study 3,Study 3.e,-13,none,3.857142857142857,NA,29.91599014507585
nonseasonal,Study 3,Study 3.e,14,none,3.857142857142857,NA,36.511933752890954
nonseasonal,Study 3,Study 3.e,43,none,4.142857142857143,NA,32.30019251016576
nonseasonal,Study 3,Study 3.e,79,none,5.142857142857143,NA,38.59786378074648
nonseasonal,Study 3,Study 3.e,100,none,3,NA,39.827721028082706
nonseasonal,Study 3,Study 3.e,136,none,5.142857142857143,NA,22.113579740661347
nonseasonal,Study 3,Study 3.e,203,none,9.571428571428571,NA,45.72369211528025
nonseasonal,Study 3,Study 3.e,225,none,3.142857142857143,NA,7.867189427576946
nonseasonal,Study 3,Study 3.e,256,none,4.428571428571429,NA,22.46160454236747
nonseasonal,Study 3,Study 3.e,301,none,6.428571428571429,NA,11.302692752923559
nonseasonal,Study 3,Study 3.e,316,none,2.142857142857143,NA,21.556264104635698
nonseasonal,Study 3,Study 3.e,336,none,2.857142857142857,NA,9.091776059999848
nonseasonal,Study 3,Study 3.e,345,none,1.2857142857142858,NA,9.282942989950799
nonseasonal,Study 3,Study 3.e,354,none,1.2857142857142858,NA,6.464012955515343
nonseasonal,Study 3,Study 3.e,359,none,0.7142857142857143,NA,5.030577939793613
nonseasonal,Study 3,Study 3.e,366,none,1,NA,8.476971089592078
nonseasonal,Study 3,Study 3.e,424,none,8.285714285714286,NA,2.902284227750899
nonseasonal,Study 3,Study 3.e,442,none,2.5714285714285716,NA,1.7858866713177641
nonseasonal,Study 3,Study 3.e,479,none,5.285714285714286,NA,1.6434739872584014
nonseasonal,Study 3,Study 3.e,508,none,4.142857142857143,NA,1.015183338227069
nonseasonal,Study 3,Study 3.e,532,none,3.4285714285714284,NA,1.37387504835104
nonseasonal,Study 3,Study 3.f,-714,none,0,NA,124.34067435521492
nonseasonal,Study 3,Study 3.f,-675,none,5.571428571428571,NA,74.21907894079516
nonseasonal,Study 3,Study 3.f,-643,none,4.571428571428571,NA,28.572463484475765
nonseasonal,Study 3,Study 3.f,-629,none,2,NA,58.347212398762686
nonseasonal,Study 3,Study 3.f,-586,none,6.142857142857143,NA,107.46798754814004
nonseasonal,Study 3,Study 3.f,-574,none,1.7142857142857142,NA,76.3670503937188
nonseasonal,Study 3,Study 3.f,-530,none,6.285714285714286,NA,94.44463452632627
nonseasonal,Study 3,Study 3.f,-489,none,5.857142857142857,NA,65.47314668649685
nonseasonal,Study 3,Study 3.f,-469,none,2.857142857142857,NA,79.63258940584328
nonseasonal,Study 3,Study 3.f,-440,none,4.142857142857143,NA,50.511331136259784
nonseasonal,Study 3,Study 3.f,-399,none,5.857142857142857,NA,129.15612935966337
nonseasonal,Study 3,Study 3.f,-374,none,3.5714285714285716,NA,24.00975194817692
nonseasonal,Study 3,Study 3.f,-348,none,3.7142857142857144,NA,23.886564310086857
nonseasonal,Study 3,Study 3.f,-311,none,5.285714285714286,NA,41.89818437767404
nonseasonal,Study 3,Study 3.f,-290,none,3,NA,49.01973927305099
nonseasonal,Study 3,Study 3.f,-255,none,5,NA,45.15291393118663
nonseasonal,Study 3,Study 3.f,-229,none,3.7142857142857144,NA,40.86365525020502
nonseasonal,Study 3,Study 3.f,-202,none,3.857142857142857,NA,28.702519466440595
nonseasonal,Study 3,Study 3.f,-167,none,5,NA,47.72386107593096
nonseasonal,Study 3,Study 3.f,-132,none,5,NA,40.760319407431865
nonseasonal,Study 3,Study 3.f,-104,none,4,NA,32.799087018064185
nonseasonal,Study 3,Study 3.f,-77,none,3.857142857142857,NA,29.776573955254218
nonseasonal,Study 3,Study 3.f,-40,none,5.285714285714286,NA,33.38928256950225
nonseasonal,Study 3,Study 3.f,-13,none,3.857142857142857,NA,28.15734317490227
nonseasonal,Study 3,Study 3.f,14,none,3.857142857142857,NA,33.11980106848674
nonseasonal,Study 3,Study 3.f,43,none,4.142857142857143,NA,155.55813757019286
nonseasonal,Study 3,Study 3.f,79,none,5.142857142857143,NA,14.612479666657533
nonseasonal,Study 3,Study 3.f,100,none,3,NA,25.714764921338798
nonseasonal,Study 3,Study 3.f,136,none,5.142857142857143,NA,42.48183291107689
nonseasonal,Study 3,Study 3.f,203,none,9.571428571428571,NA,7.771101092471253
nonseasonal,Study 3,Study 3.f,225,none,3.142857142857143,NA,27.39737518784467
nonseasonal,Study 3,Study 3.f,256,none,4.428571428571429,NA,19.122998684595938
nonseasonal,Study 3,Study 3.f,301,none,6.428571428571429,NA,9.627871907051077
nonseasonal,Study 3,Study 3.f,316,none,2.142857142857143,NA,34.19281652066619
nonseasonal,Study 3,Study 3.f,336,none,2.857142857142857,NA,19.456540386053454
nonseasonal,Study 3,Study 3.f,345,none,1.2857142857142858,NA,19.70293342596811
nonseasonal,Study 3,Study 3.f,354,none,1.2857142857142858,NA,16.71883084843748
nonseasonal,Study 3,Study 3.f,359,none,0.7142857142857143,NA,11.478645221854745
nonseasonal,Study 3,Study 3.f,366,none,1,NA,8.98265250419992
nonseasonal,Study 3,Study 3.f,424,none,8.285714285714286,NA,12.72755788836623
nonseasonal,Study 3,Study 3.f,442,none,2.5714285714285716,NA,10.880112930320319
nonseasonal,Study 3,Study 3.f,479,none,5.285714285714286,NA,11.924828388260364
nonseasonal,Study 3,Study 3.f,508,none,4.142857142857143,NA,10.034050427356718
nonseasonal,Study 3,Study 3.f,532,none,3.4285714285714284,NA,8.43156172523775
nonseasonal,Study 3,Study 3.g,-714,none,0,NA,100.99654061058692
nonseasonal,Study 3,Study 3.g,-675,none,5.571428571428571,NA,123.34497846367577
nonseasonal,Study 3,Study 3.g,-643,none,4.571428571428571,NA,112.13311656288045
nonseasonal,Study 3,Study 3.g,-629,none,2,NA,91.52688402892413
nonseasonal,Study 3,Study 3.g,-586,none,6.142857142857143,NA,48.28413243872553
nonseasonal,Study 3,Study 3.g,-574,none,1.7142857142857142,NA,9.358920440621953
nonseasonal,Study 3,Study 3.g,-530,none,6.285714285714286,NA,101.46807250532073
nonseasonal,Study 3,Study 3.g,-489,none,5.857142857142857,NA,382.7140887079343
nonseasonal,Study 3,Study 3.g,-469,none,2.857142857142857,NA,64.03119870433419
nonseasonal,Study 3,Study 3.g,-440,none,4.142857142857143,NA,47.60408074052364
nonseasonal,Study 3,Study 3.g,-399,none,5.857142857142857,NA,31.717346481417696
nonseasonal,Study 3,Study 3.g,-374,none,3.5714285714285716,NA,52.27849084262627
nonseasonal,Study 3,Study 3.g,-348,none,3.7142857142857144,NA,142.24840396529055
nonseasonal,Study 3,Study 3.g,-311,none,5.285714285714286,NA,47.02915086827977
nonseasonal,Study 3,Study 3.g,-290,none,3,NA,48.340484144322744
nonseasonal,Study 3,Study 3.g,-255,none,5,NA,42.24761646481305
nonseasonal,Study 3,Study 3.g,-229,none,3.7142857142857144,NA,46.964691208262664
nonseasonal,Study 3,Study 3.g,-202,none,3.857142857142857,NA,51.453695158936476
nonseasonal,Study 3,Study 3.g,-167,none,5,NA,38.822365597171284
nonseasonal,Study 3,Study 3.g,-132,none,5,NA,10.101570418418408
nonseasonal,Study 3,Study 3.g,-104,none,4,NA,39.22825385760189
nonseasonal,Study 3,Study 3.g,-77,none,3.857142857142857,NA,72.77982820657077
nonseasonal,Study 3,Study 3.g,-40,none,5.285714285714286,NA,52.771688933253536
nonseasonal,Study 3,Study 3.g,-13,none,3.857142857142857,NA,38.18136628976388
nonseasonal,Study 3,Study 3.g,14,none,3.857142857142857,NA,56.04859130726286
nonseasonal,Study 3,Study 3.g,43,none,4.142857142857143,NA,19.844216905349228
nonseasonal,Study 3,Study 3.g,79,none,5.142857142857143,NA,45.26839442598548
nonseasonal,Study 3,Study 3.g,100,none,3,NA,34.57796941292437
nonseasonal,Study 3,Study 3.g,136,none,5.142857142857143,NA,46.345541289486754
nonseasonal,Study 3,Study 3.g,203,none,9.571428571428571,NA,14.933561806257089
nonseasonal,Study 3,Study 3.g,225,none,3.142857142857143,NA,3.124334906991404
nonseasonal,Study 3,Study 3.g,256,none,4.428571428571429,NA,22.649330518537177
nonseasonal,Study 3,Study 3.g,301,none,6.428571428571429,NA,11.453491565906978
nonseasonal,Study 3,Study 3.g,316,none,2.142857142857143,NA,7982.565906439558
nonseasonal,Study 3,Study 3.g,336,none,2.857142857142857,NA,12.244911874641028
nonseasonal,Study 3,Study 3.g,345,none,1.2857142857142858,NA,11.534738361939006
nonseasonal,Study 3,Study 3.g,354,none,1.2857142857142858,NA,11.98462858439922
nonseasonal,Study 3,Study 3.g,359,none,0.7142857142857143,NA,5.684258205926715
nonseasonal,Study 3,Study 3.g,366,none,1,NA,10.04199540770962
nonseasonal,Study 3,Study 3.g,424,none,8.285714285714286,NA,11.194257604207962
nonseasonal,Study 3,Study 3.g,442,none,2.5714285714285716,NA,11.688598288349501
nonseasonal,Study 3,Study 3.g,479,none,5.285714285714286,NA,8.907118064510732
nonseasonal,Study 3,Study 3.g,508,none,4.142857142857143,NA,6.764814431828126
nonseasonal,Study 3,Study 3.g,532,none,3.4285714285714284,NA,12.62646078709502
nonseasonal,Study 3,Study 3.h,-714,none,0,NA,834.0156307766256
nonseasonal,Study 3,Study 3.h,-675,none,5.571428571428571,NA,46.468079532720346
nonseasonal,Study 3,Study 3.h,-643,none,4.571428571428571,NA,79.05859243304113
nonseasonal,Study 3,Study 3.h,-629,none,2,NA,89.85856646463526
nonseasonal,Study 3,Study 3.h,-586,none,6.142857142857143,NA,114.5811450064091
nonseasonal,Study 3,Study 3.h,-574,none,1.7142857142857142,NA,112.99357682050301
nonseasonal,Study 3,Study 3.h,-530,none,6.285714285714286,NA,102.65914407457547
nonseasonal,Study 3,Study 3.h,-489,none,5.857142857142857,NA,143.4498774411931
nonseasonal,Study 3,Study 3.h,-469,none,2.857142857142857,NA,73.57944546313642
nonseasonal,Study 3,Study 3.h,-440,none,4.142857142857143,NA,35.219286192771946
nonseasonal,Study 3,Study 3.h,-399,none,5.857142857142857,NA,44.73854857235206
nonseasonal,Study 3,Study 3.h,-374,none,3.5714285714285716,NA,98.11713812907362
nonseasonal,Study 3,Study 3.h,-348,none,3.7142857142857144,NA,113.10452731606478
nonseasonal,Study 3,Study 3.h,-311,none,5.285714285714286,NA,86.09741932183603
nonseasonal,Study 3,Study 3.h,-290,none,3,NA,103.25851232846975
nonseasonal,Study 3,Study 3.h,-255,none,5,NA,88.74867871916257
nonseasonal,Study 3,Study 3.h,-229,none,3.7142857142857144,NA,43.242779871870326
nonseasonal,Study 3,Study 3.h,-202,none,3.857142857142857,NA,1470.4783380136214
nonseasonal,Study 3,Study 3.h,-167,none,5,NA,55.09349638273462
nonseasonal,Study 3,Study 3.h,-132,none,5,NA,72.03470045533618
nonseasonal,Study 3,Study 3.h,-104,none,4,NA,57.759895928073824
nonseasonal,Study 3,Study 3.h,-77,none,3.857142857142857,NA,72.71069556414955
nonseasonal,Study 3,Study 3.h,-40,none,5.285714285714286,NA,53.20881264387101
nonseasonal,Study 3,Study 3.h,-13,none,3.857142857142857,NA,98.81001943490551
nonseasonal,Study 3,Study 3.h,14,none,3.857142857142857,NA,47.95649380464094
nonseasonal,Study 3,Study 3.h,43,none,4.142857142857143,NA,29.696047335885456
nonseasonal,Study 3,Study 3.h,79,none,5.142857142857143,NA,67.59412492453379
nonseasonal,Study 3,Study 3.h,100,none,3,NA,32.91273218905947
nonseasonal,Study 3,Study 3.h,136,none,5.142857142857143,NA,40.47807719739503
nonseasonal,Study 3,Study 3.h,203,none,9.571428571428571,NA,73.56706235155562
nonseasonal,Study 3,Study 3.h,225,none,3.142857142857143,NA,35.53207356920189
nonseasonal,Study 3,Study 3.h,256,none,4.428571428571429,NA,24.466924842324246
nonseasonal,Study 3,Study 3.h,301,none,6.428571428571429,NA,38.49665223409792
nonseasonal,Study 3,Study 3.h,316,none,2.142857142857143,NA,24.76150826528473
nonseasonal,Study 3,Study 3.h,336,none,2.857142857142857,NA,20.08362501559169
nonseasonal,Study 3,Study 3.h,345,none,1.2857142857142858,NA,20.213667572270797
nonseasonal,Study 3,Study 3.h,354,none,1.2857142857142858,NA,39.43926179037386
nonseasonal,Study 3,Study 3.h,359,none,0.7142857142857143,NA,41.75898404607468
nonseasonal,Study 3,Study 3.h,366,none,1,NA,26.053544889565718
nonseasonal,Study 3,Study 3.h,424,none,8.285714285714286,NA,29.57870394576371
nonseasonal,Study 3,Study 3.h,442,none,2.5714285714285716,NA,34.36256733209328
nonseasonal,Study 3,Study 3.h,479,none,5.285714285714286,NA,14.44465576185332
nonseasonal,Study 3,Study 3.h,508,none,4.142857142857143,NA,18.127489899741292
nonseasonal,Study 3,Study 3.h,532,none,3.4285714285714284,NA,18.699551445492876
nonseasonal,Study 3,Study 3.i,-955,none,0,NA,251.3757001188701
nonseasonal,Study 3,Study 3.i,-916,none,5.571428571428571,NA,271.5571921828545
nonseasonal,Study 3,Study 3.i,-891,none,3.5714285714285716,NA,278.85387119388946
nonseasonal,Study 3,Study 3.i,-870,none,3,NA,264.1726792801342
nonseasonal,Study 3,Study 3.i,-825,none,6.428571428571429,NA,190.39936438455268
nonseasonal,Study 3,Study 3.i,-793,none,4.571428571428571,NA,165.86227935696013
nonseasonal,Study 3,Study 3.i,-771,none,3.142857142857143,NA,151.88299164589364
nonseasonal,Study 3,Study 3.i,-734,none,5.285714285714286,NA,143.52043937970072
nonseasonal,Study 3,Study 3.i,-710,none,3.4285714285714284,NA,102.10514371419542
nonseasonal,Study 3,Study 3.i,-681,none,4.142857142857143,NA,133.99441378388352
nonseasonal,Study 3,Study 3.i,-645,none,5.142857142857143,NA,105.2063931799358
nonseasonal,Study 3,Study 3.i,-615,none,4.285714285714286,NA,132.01730473318648
nonseasonal,Study 3,Study 3.i,-580,none,5,NA,132.1835212537428
nonseasonal,Study 3,Study 3.i,-552,none,4,NA,137.06368295118548
nonseasonal,Study 3,Study 3.i,-526,none,3.7142857142857144,NA,120.81817560321609
nonseasonal,Study 3,Study 3.i,-496,none,4.285714285714286,NA,112.68675141763399
nonseasonal,Study 3,Study 3.i,-470,none,3.7142857142857144,NA,146.28868793592068
nonseasonal,Study 3,Study 3.i,-443,none,3.857142857142857,NA,250.83325703336448
nonseasonal,Study 3,Study 3.i,-408,none,5,NA,103.8603216528907
nonseasonal,Study 3,Study 3.i,-373,none,5,NA,114.98520781084305
nonseasonal,Study 3,Study 3.i,-345,none,4,NA,151.4037659384178
nonseasonal,Study 3,Study 3.i,-318,none,3.857142857142857,NA,127.13405717160227
nonseasonal,Study 3,Study 3.i,-281,none,5.285714285714286,NA,164.59638804620417
nonseasonal,Study 3,Study 3.i,-254,none,3.857142857142857,NA,86.27307236778366
nonseasonal,Study 3,Study 3.i,-227,none,3.857142857142857,NA,350.345537304808
nonseasonal,Study 3,Study 3.i,-198,none,4.142857142857143,NA,177.32909469674578
nonseasonal,Study 3,Study 3.i,-162,none,5.142857142857143,NA,126.6480761898469
nonseasonal,Study 3,Study 3.i,-141,none,3,NA,44.8724018162693
nonseasonal,Study 3,Study 3.i,-105,none,5.142857142857143,NA,112.53440268702701
nonseasonal,Study 3,Study 3.i,-38,none,9.571428571428571,NA,91.49791763637617
nonseasonal,Study 3,Study 3.i,-16,none,3.142857142857143,NA,27.472986999195893
nonseasonal,Study 3,Study 3.i,12,none,4,NA,51.505850219778054
nonseasonal,Study 3,Study 3.i,50,none,5.428571428571429,NA,37.116083402507144
nonseasonal,Study 3,Study 3.i,78,none,4,NA,21.391027890448832
nonseasonal,Study 3,Study 3.i,104,none,3.7142857142857144,NA,11.284650982484036
nonseasonal,Study 3,Study 3.i,127,none,3.2857142857142856,NA,13.285993967458985
nonseasonal,Study 3,Study 3.i,183,none,8,NA,6.23071023930887
nonseasonal,Study 3,Study 3.i,201,none,2.5714285714285716,NA,8.64118882581427
nonseasonal,Study 3,Study 3.i,238,none,5.285714285714286,NA,10.012082401954894
nonseasonal,Study 3,Study 3.i,267,none,4.142857142857143,NA,3.3214488262262556
nonseasonal,Study 3,Study 3.i,291,none,3.4285714285714284,NA,3.3427296958903265
nonseasonal,Study 3,Study 3.j,-955,none,0,NA,18.008236935586332
nonseasonal,Study 3,Study 3.j,-916,none,5.571428571428571,NA,15.400401395858777
nonseasonal,Study 3,Study 3.j,-891,none,3.5714285714285716,NA,5.897554593850109
nonseasonal,Study 3,Study 3.j,-870,none,3,NA,16.680015908938145
nonseasonal,Study 3,Study 3.j,-825,none,6.428571428571429,NA,22.840940589911316
nonseasonal,Study 3,Study 3.j,-793,none,4.571428571428571,NA,26.284901320485382
nonseasonal,Study 3,Study 3.j,-771,none,3.142857142857143,NA,29.690264216683964
nonseasonal,Study 3,Study 3.j,-734,none,5.285714285714286,NA,23.946992947100533
nonseasonal,Study 3,Study 3.j,-710,none,3.4285714285714284,NA,29.725071827824213
nonseasonal,Study 3,Study 3.j,-681,none,4.142857142857143,NA,20.31801983244164
nonseasonal,Study 3,Study 3.j,-645,none,5.142857142857143,NA,22.178072351787065
nonseasonal,Study 3,Study 3.j,-615,none,4.285714285714286,NA,191.47601780760726
nonseasonal,Study 3,Study 3.j,-580,none,5,NA,18.915407987037423
nonseasonal,Study 3,Study 3.j,-552,none,4,NA,520.1260239994809
nonseasonal,Study 3,Study 3.j,-526,none,3.7142857142857144,NA,16.89365831372039
nonseasonal,Study 3,Study 3.j,-496,none,4.285714285714286,NA,9.806395918193004
nonseasonal,Study 3,Study 3.j,-470,none,3.7142857142857144,NA,23.5728574046417
nonseasonal,Study 3,Study 3.j,-443,none,3.857142857142857,NA,17.206596863977236
nonseasonal,Study 3,Study 3.j,-408,none,5,NA,85.2090758489235
nonseasonal,Study 3,Study 3.j,-373,none,5,NA,6.560699735536375
nonseasonal,Study 3,Study 3.j,-345,none,4,NA,5.22423850031629
nonseasonal,Study 3,Study 3.j,-318,none,3.857142857142857,NA,22.049104423309444
nonseasonal,Study 3,Study 3.j,-281,none,5.285714285714286,NA,14.613822202543727
nonseasonal,Study 3,Study 3.j,-254,none,3.857142857142857,NA,13.49467646416706
nonseasonal,Study 3,Study 3.j,-227,none,3.857142857142857,NA,9.560032940769432
nonseasonal,Study 3,Study 3.j,-198,none,4.142857142857143,NA,9.33438811954187
nonseasonal,Study 3,Study 3.j,-162,none,5.142857142857143,NA,12.82051135436198
nonseasonal,Study 3,Study 3.j,-141,none,3,NA,15.466062520867899
nonseasonal,Study 3,Study 3.j,-105,none,5.142857142857143,NA,6.20304766776872
nonseasonal,Study 3,Study 3.j,-38,none,9.571428571428571,NA,3.98187005903882
nonseasonal,Study 3,Study 3.j,-16,none,3.142857142857143,NA,5.491203870564264
nonseasonal,Study 3,Study 3.j,12,none,4,NA,5.265991360542453
nonseasonal,Study 3,Study 3.j,50,none,5.428571428571429,NA,7.485344597633401
nonseasonal,Study 3,Study 3.j,78,none,4,NA,3.7651279346932434
nonseasonal,Study 3,Study 3.j,104,none,3.7142857142857144,NA,1.6481827625890249
nonseasonal,Study 3,Study 3.j,127,none,3.2857142857142856,NA,2.2512916541372894
nonseasonal,Study 3,Study 3.j,183,none,8,NA,3.6206558071903987
nonseasonal,Study 3,Study 3.j,201,none,2.5714285714285716,NA,2.7323725726979804
nonseasonal,Study 3,Study 3.j,238,none,5.285714285714286,NA,6.093882897161871
nonseasonal,Study 3,Study 3.j,267,none,4.142857142857143,NA,2.9412463829721434
nonseasonal,Study 3,Study 3.j,291,none,3.4285714285714284,NA,2.710988890580888
nonseasonal,Study 3,Study 3.k,-955,none,0,NA,72.50582608757816
nonseasonal,Study 3,Study 3.k,-916,none,5.571428571428571,NA,1042.7073350869773
nonseasonal,Study 3,Study 3.k,-891,none,3.5714285714285716,NA,70.35571185189855
nonseasonal,Study 3,Study 3.k,-870,none,3,NA,56.67884640603407
nonseasonal,Study 3,Study 3.k,-825,none,6.428571428571429,NA,377.7762807069425
nonseasonal,Study 3,Study 3.k,-793,none,4.571428571428571,NA,61.09777614118938
nonseasonal,Study 3,Study 3.k,-771,none,3.142857142857143,NA,127.38835048525878
nonseasonal,Study 3,Study 3.k,-734,none,5.285714285714286,NA,71.10311744226287
nonseasonal,Study 3,Study 3.k,-710,none,3.4285714285714284,NA,48.473795803354136
nonseasonal,Study 3,Study 3.k,-681,none,4.142857142857143,NA,70.6512126870468
nonseasonal,Study 3,Study 3.k,-645,none,5.142857142857143,NA,3566.10530025136
nonseasonal,Study 3,Study 3.k,-615,none,4.285714285714286,NA,64.36669427542562
nonseasonal,Study 3,Study 3.k,-580,none,5,NA,50.674498511625
nonseasonal,Study 3,Study 3.k,-552,none,4,NA,50.652676548892615
nonseasonal,Study 3,Study 3.k,-526,none,3.7142857142857144,NA,248.6253758252091
nonseasonal,Study 3,Study 3.k,-496,none,4.285714285714286,NA,91.88992577969492
nonseasonal,Study 3,Study 3.k,-470,none,3.7142857142857144,NA,117.81535028411089
nonseasonal,Study 3,Study 3.k,-443,none,3.857142857142857,NA,57.83152016304505
nonseasonal,Study 3,Study 3.k,-408,none,5,NA,70.2987833458896
nonseasonal,Study 3,Study 3.k,-373,none,5,NA,55.15706333860495
nonseasonal,Study 3,Study 3.k,-345,none,4,NA,45.915667047201964
nonseasonal,Study 3,Study 3.k,-318,none,3.857142857142857,NA,63.29758008157324
nonseasonal,Study 3,Study 3.k,-281,none,5.285714285714286,NA,107.75771841580615
nonseasonal,Study 3,Study 3.k,-254,none,3.857142857142857,NA,73.04573207469748
nonseasonal,Study 3,Study 3.k,-227,none,3.857142857142857,NA,78.30007707007638
nonseasonal,Study 3,Study 3.k,-198,none,4.142857142857143,NA,79.21642785483292
nonseasonal,Study 3,Study 3.k,-162,none,5.142857142857143,NA,76.0851224814707
nonseasonal,Study 3,Study 3.k,-141,none,3,NA,51.2028808886753
nonseasonal,Study 3,Study 3.k,-105,none,5.142857142857143,NA,46.234471445469794
nonseasonal,Study 3,Study 3.k,-38,none,9.571428571428571,NA,44.84240623990957
nonseasonal,Study 3,Study 3.k,-16,none,3.142857142857143,NA,39.16903935650119
nonseasonal,Study 3,Study 3.k,12,none,4,NA,117.22881609511671
nonseasonal,Study 3,Study 3.k,50,none,5.428571428571429,NA,12.288999561669836
nonseasonal,Study 3,Study 3.k,78,none,4,NA,22.69246168176054
nonseasonal,Study 3,Study 3.k,104,none,3.7142857142857144,NA,87.19539441842775
nonseasonal,Study 3,Study 3.k,127,none,3.2857142857142856,NA,15.633458985040535
nonseasonal,Study 3,Study 3.k,183,none,8,NA,19.17936307263437
nonseasonal,Study 3,Study 3.k,201,none,2.5714285714285716,NA,46.90018632097326
nonseasonal,Study 3,Study 3.k,238,none,5.285714285714286,NA,13.636708121859314
nonseasonal,Study 3,Study 3.k,267,none,4.142857142857143,NA,11.699488500826654
nonseasonal,Study 3,Study 3.k,291,none,3.4285714285714284,NA,7.85705933231018
nonseasonal,Study 3,Study 3.l,-955,none,0,NA,195.86108142758314
nonseasonal,Study 3,Study 3.l,-916,none,5.571428571428571,NA,92.5418465730686
nonseasonal,Study 3,Study 3.l,-891,none,3.5714285714285716,NA,483.42383126978973
nonseasonal,Study 3,Study 3.l,-870,none,3,NA,243.57602318683584
nonseasonal,Study 3,Study 3.l,-825,none,6.428571428571429,NA,132.67399723968913
nonseasonal,Study 3,Study 3.l,-793,none,4.571428571428571,NA,190.6490483636895
nonseasonal,Study 3,Study 3.l,-771,none,3.142857142857143,NA,583.2571995405046
nonseasonal,Study 3,Study 3.l,-734,none,5.285714285714286,NA,256.05114406546505
nonseasonal,Study 3,Study 3.l,-710,none,3.4285714285714284,NA,15.084238276971412
nonseasonal,Study 3,Study 3.l,-681,none,4.142857142857143,NA,184.34462988413458
nonseasonal,Study 3,Study 3.l,-645,none,5.142857142857143,NA,87.68924527676374
nonseasonal,Study 3,Study 3.l,-615,none,4.285714285714286,NA,197.13326518286135
nonseasonal,Study 3,Study 3.l,-580,none,5,NA,589.425327166877
nonseasonal,Study 3,Study 3.l,-552,none,4,NA,187.84413395331336
nonseasonal,Study 3,Study 3.l,-526,none,3.7142857142857144,NA,428.5738163289933
nonseasonal,Study 3,Study 3.l,-496,none,4.285714285714286,NA,165.5705314994999
nonseasonal,Study 3,Study 3.l,-470,none,3.7142857142857144,NA,215.32537538509223
nonseasonal,Study 3,Study 3.l,-443,none,3.857142857142857,NA,72.9287822551298
nonseasonal,Study 3,Study 3.l,-408,none,5,NA,201.2473648443978
nonseasonal,Study 3,Study 3.l,-373,none,5,NA,157.9664495220394
nonseasonal,Study 3,Study 3.l,-345,none,4,NA,140.25998654066234
nonseasonal,Study 3,Study 3.l,-318,none,3.857142857142857,NA,252.71891676669148
nonseasonal,Study 3,Study 3.l,-281,none,5.285714285714286,NA,490.3933390391256
nonseasonal,Study 3,Study 3.l,-254,none,3.857142857142857,NA,129.11077429003535
nonseasonal,Study 3,Study 3.l,-227,none,3.857142857142857,NA,143.58564627160064
nonseasonal,Study 3,Study 3.l,-198,none,4.142857142857143,NA,68.34554539144172
nonseasonal,Study 3,Study 3.l,-162,none,5.142857142857143,NA,79.47099183353151
nonseasonal,Study 3,Study 3.l,-141,none,3,NA,135.53735960182323
nonseasonal,Study 3,Study 3.l,-105,none,5.142857142857143,NA,80.40634215966736
nonseasonal,Study 3,Study 3.l,-38,none,9.571428571428571,NA,36.899054088134164
nonseasonal,Study 3,Study 3.l,-16,none,3.142857142857143,NA,36.57467489686807
nonseasonal,Study 3,Study 3.l,12,none,4,NA,28.924813209885713
nonseasonal,Study 3,Study 3.l,50,none,5.428571428571429,NA,14.916708696270566
nonseasonal,Study 3,Study 3.l,78,none,4,NA,8.78809951040795
nonseasonal,Study 3,Study 3.l,104,none,3.7142857142857144,NA,12.39910551023965
nonseasonal,Study 3,Study 3.l,127,none,3.2857142857142856,NA,6.262015645955057
nonseasonal,Study 3,Study 3.l,183,none,8,NA,2.117140708990055
nonseasonal,Study 3,Study 3.l,201,none,2.5714285714285716,NA,4.280599971479118
nonseasonal,Study 3,Study 3.l,238,none,5.285714285714286,NA,5.990372243729526
nonseasonal,Study 3,Study 3.l,267,none,4.142857142857143,NA,1.9749079701373589
nonseasonal,Study 3,Study 3.l,291,none,3.4285714285714284,NA,2.333648708370159
nonseasonal,Study 4,Study 4.a,-126,none,0,NA,444.6382568243231
nonseasonal,Study 4,Study 4.a,-122,none,0.5714285714285714,NA,108.73264314517908
nonseasonal,Study 4,Study 4.a,-119,none,0.42857142857142855,NA,135.9585768897902
nonseasonal,Study 4,Study 4.a,-115,none,0.5714285714285714,NA,75.03542774564548
nonseasonal,Study 4,Study 4.a,-112,none,0.42857142857142855,NA,104.322077785243
nonseasonal,Study 4,Study 4.a,-108,none,0.5714285714285714,NA,20.92771536823024
nonseasonal,Study 4,Study 4.a,-105,none,0.42857142857142855,NA,62.67586944355951
nonseasonal,Study 4,Study 4.a,-101,none,0.5714285714285714,NA,96.25795445626837
nonseasonal,Study 4,Study 4.a,-98,none,0.42857142857142855,NA,165.95105482368146
nonseasonal,Study 4,Study 4.a,-94,none,0.5714285714285714,NA,174.73225319898228
nonseasonal,Study 4,Study 4.a,-91,none,0.42857142857142855,NA,257.55385506937785
nonseasonal,Study 4,Study 4.a,-80,none,1.5714285714285714,NA,125.34428486215722
